url,price,Lng,Lat,district,distance,age,square,communityAverage,followers,tradeTime,constructionTime,livingRoom,floorType,floorHeight,buildingType,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway
https://bj.lianjia.com/chengjiao/BJCY90572927.html,20263,116.60503500000002,40.051164,7,0.24628847013412308,27,57.25,39605.0,2,2015,1992,2,Top,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY85537378.html,39758,116.513137,39.978272,7,0.12910063653212608,14,57.85,73113.0,1,2013,2005,1,High,9,4,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJXC89191515.html,43088,116.373903,39.89381,10,0.03507137164411766,20,81.23,79007.0,20,2015,1999,2,High,19,1,3,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/BJXC85470434.html,50834,116.369634,39.949548,10,0.0590145055049945,21,60.0,90814.0,0,2013,1998,2,Low,6,4,1,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY85191679.html,32550,116.487301,39.90602,7,0.079921725463112,15,68.51,66042.0,1,2012,2004,2,Middle,28,1,1,6,0.28600000000000003,1,1,1
https://bj.lianjia.com/chengjiao/BJSY89727258.html,21292,116.670101,40.118729,13,0.339167373492798,21,85.95,34694.0,0,2015,1998,2,Low,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY85233849.html,42064,116.459113,39.934532,7,0.05995218589009353,15,53.49,73523.0,0,2012,2004,1,Middle,25,1,1,6,0.214,1,1,1
https://bj.lianjia.com/chengjiao/101101126641.html,38290,116.264021,40.168304,6,0.3005136610155964,9,86.97,38245.0,20,2017,2010,2,Middle,17,3,3,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJYZ88733621.html,25049,116.523423,39.827384,4,0.13914752741245448,9,67.27,49073.0,5,2015,2010,2,Low,9,3,1,6,0.333,1,1,0
https://bj.lianjia.com/chengjiao/BJSY88053058.html,23563,116.606151,40.051276,7,0.24725151117232855,21,103.13,38468.0,1,2014,1998,3,Bottom,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY86028010.html,20952,116.613895,39.894341,7,0.20673022252685191,18,89.73,39571.0,0,2013,2001,2,Low,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY88890056.html,28734,116.609116,39.903738,7,0.20171652906988533,10,75.87,52904.0,2,2015,2009,2,High,11,3,4,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJCP89244654.html,24508,116.416156,40.082585,6,0.17859976416837628,16,93.44,33820.0,2,2015,2003,2,Middle,32,1,3,2,0.3,1,1,1
https://bj.lianjia.com/chengjiao/101101075949.html,71298,116.506714,39.968892,7,0.11852563208015615,28,32.61,52048.0,20,2017,1991,1,Middle,6,4,4,2,0.2,0,0,0
https://bj.lianjia.com/chengjiao/101092229483.html,31963,116.329598,39.682354,4,0.23509317072174066,5,53.0,44061.0,46,2016,2014,1,Low,24,4,4,6,0.4,1,1,1
https://bj.lianjia.com/chengjiao/BJFT88876682.html,16740,116.404494,39.858621,2,0.045671545594607406,29,68.7,48941.0,0,2015,1990,3,Middle,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/101102393255.html,65269,116.296408,40.039756,8,0.17519889611523665,24,64.35,64432.0,56,2017,1995,2,Middle,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJDC84479736.html,33765,116.448783,39.894213,1,0.04257103308590135,14,56.42,92359.0,0,2012,2005,1,Middle,23,3,1,6,0.375,1,1,0
https://bj.lianjia.com/chengjiao/BJCY90183573.html,34866,116.480977,39.886406,7,0.07569809353609976,29,56.79,59606.0,1,2015,1990,2,Middle,18,1,3,6,0.28600000000000003,1,1,1
https://bj.lianjia.com/chengjiao/BJHD90570649.html,44243,116.359358,39.964464,8,0.07706999065783729,10,85.89,77025.0,0,2015,2009,2,Middle,21,1,1,6,0.2,1,1,0
https://bj.lianjia.com/chengjiao/BJFT90063928.html,30258,116.389093,39.848051,2,0.05905807692433179,15,112.37,52385.0,0,2015,2004,3,Bottom,6,4,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101102363137.html,41982,116.643924,39.889841,11,0.2369594553019599,14,106.0,43196.0,0,2017,2005,2,Middle,6,4,3,6,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY85719077.html,33669,116.458792,39.84515800000001,7,0.07827576526613872,8,101.58,61823.0,0,2013,2011,2,Low,11,4,1,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJCY84360456.html,23328,116.467182,40.014312,7,0.1252938149630637,16,110.17,72467.0,0,2012,2003,2,High,16,3,1,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101101413197.html,87770,116.490032,39.993487,7,0.1216561375064999,11,62.55,68910.0,27,2017,2008,1,Low,27,3,4,6,0.667,1,1,1
https://bj.lianjia.com/chengjiao/BJTJ86332048.html,20249,116.63264,39.913741,11,0.22544198429085857,17,103.71,39787.0,2,2013,2002,2,Middle,9,4,1,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCY89088422.html,38713,116.487307,39.935988,7,0.08599770690547999,19,64.32,61250.0,1,2015,2000,1,High,21,1,3,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/101092226410.html,66808,116.440157,39.983438,7,0.08574194826920895,37,61.37,74408.0,102,2016,1982,3,Top,6,4,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJFT88182588.html,37403,116.364028,39.870465,2,0.054947070977434384,26,56.68,62103.0,18,2016,1993,2,Middle,20,1,4,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101100248790.html,33503,116.448302,39.960966,7,0.06996679469576818,11,49.25,34966.0,157,2016,2008,1,Low,25,1,4,6,0.364,1,1,0
https://bj.lianjia.com/chengjiao/BJDX86279635.html,24949,116.344664,39.802705,4,0.11931907106996813,16,97.8,41367.0,16,2013,2003,3,Middle,9,3,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJCY84948679.html,18321,116.603501,39.919667,7,0.196710015733819,16,65.5,43307.0,0,2012,2003,1,Bottom,24,1,1,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/BJCY90329642.html,25925,116.569545,39.910974,7,0.1622864384383461,14,133.08,44599.0,0,2015,2005,3,Middle,17,3,1,6,0.28600000000000003,1,1,0
https://bj.lianjia.com/chengjiao/BJCP85695868.html,16307,116.40008799999998,40.113401,6,0.20932874562515363,20,130.62,34535.0,1,2013,1999,3,High,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCP87774991.html,30203,116.35751299999998,40.0711,8,0.1741962191581685,16,99.33,52390.0,4,2014,2003,2,Low,32,1,3,6,0.375,1,1,1
https://bj.lianjia.com/chengjiao/101100504985.html,83188,116.428467,39.902511,1,0.021134597464823213,15,91.36,87809.0,28,2016,2004,3,Middle,16,3,3,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCY91675296.html,44947,116.420546,39.997876,7,0.09459392312405285,29,43.83,69557.0,7,2016,1990,1,Bottom,6,4,3,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCP90083353.html,33380,116.34663,40.096608,6,0.2017766868694177,13,86.88,48298.0,1,2015,2006,2,High,11,1,4,6,0.16699999999999998,1,1,1
https://bj.lianjia.com/chengjiao/BJDC85466117.html,52849,116.434147,39.953592,1,0.05616913452243824,31,58.28,103404.0,1,2013,1988,2,Top,6,4,1,6,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101100490933.html,38203,116.364975,40.073376,6,0.17441444779891258,10,89.0,44394.0,30,2016,2009,2,High,21,3,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101102251872.html,82270,116.330515,39.978517,8,0.10693137852846336,34,42.3,84583.0,36,2017,1985,1,Low,6,4,3,2,0.125,0,0,1
https://bj.lianjia.com/chengjiao/BJCY86184914.html,38732,116.471754,40.02946,7,0.1408243761427702,10,87.01,76292.0,29,2013,2009,2,Bottom,28,1,1,6,0.4,1,1,1
https://bj.lianjia.com/chengjiao/BJFT90916899.html,38933,116.306494,39.841008,2,0.11905985763471691,22,69.35,60244.0,7,2015,1997,2,Bottom,6,4,3,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCP85027412.html,19716,116.363217,40.082639,6,0.18382767531032462,12,100.43,42878.0,1,2012,2007,2,Top,6,4,1,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCP85031581.html,18997,116.382471,40.08696,6,0.18445235872983048,19,98.44,53652.0,0,2012,2000,3,Low,6,4,1,4,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101100744486.html,58175,116.351541,40.07117,6,0.17606592169127877,11,77.01,53456.0,7,2016,2008,2,Middle,7,3,3,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCP84233346.html,18219,116.363152,40.089008,6,0.19003126681680163,15,66.69,52197.0,0,2012,2004,1,Middle,11,3,1,6,0.125,1,1,1
https://bj.lianjia.com/chengjiao/BJCY86249329.html,33483,116.503578,39.961829,7,0.11212185034595873,32,55.85,54832.0,41,2013,1987,2,Middle,6,4,1,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJHD88931573.html,35975,116.34698799999998,40.035114,8,0.1441807377564732,31,46.7,64316.0,5,2015,1988,2,Bottom,6,4,3,4,0.25,0,0,0
https://bj.lianjia.com/chengjiao/101101042120.html,89457,116.321365,39.984075,8,0.11739692010439745,13,62.6,84771.0,11,2017,2006,1,Middle,18,1,4,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/101100931564.html,44702,116.329598,39.682354,4,0.23509317072174066,5,76.06,44061.0,15,2016,2014,2,Middle,27,4,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJFT86865581.html,42791,116.433516,39.850451,2,0.059757848497084105,14,78.99,62417.0,5,2014,2005,2,Low,6,4,1,6,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCP87268556.html,25054,116.432684,40.077562,6,0.1751960721591641,12,121.74,38384.0,2,2014,2007,3,Low,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJHD84506729.html,38643,116.3364,39.940908,8,0.07992795045539146,30,59.52,95291.0,0,2012,1989,2,High,15,1,1,6,0.28600000000000003,1,1,1
https://bj.lianjia.com/chengjiao/BJXC85699912.html,40992,116.345906,39.889201,10,0.06329677746141284,30,61.72,78754.0,21,2013,1989,2,Middle,6,4,1,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJHD88663110.html,45956,116.343001,39.964408,8,0.08816027713771546,31,58.1,86585.0,2,2015,1988,2,High,6,4,4,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJCY90714348.html,62647,116.476213,39.897851,7,0.06910527309837361,7,89.04,89330.0,8,2016,2012,3,Low,28,3,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101101769379.html,64021,116.379698,39.848129,2,0.06254084941060371,13,101.53,60793.0,21,2017,2006,2,Top,11,3,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJCY91736559.html,42722,116.504655,39.965482,7,0.11495224464533353,16,71.86,64395.0,30,2016,2003,1,Middle,31,1,4,6,0.375,1,1,0
https://bj.lianjia.com/chengjiao/101101418411.html,59155,116.295536,39.848391,2,0.12501279525312495,23,63.9,47480.0,217,2017,1996,2,Middle,6,4,3,4,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY89239131.html,25980,116.600019,40.057533,7,0.24619725435106263,25,83.45,40931.0,4,2015,1994,3,Low,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJHD89158425.html,52801,116.31242,39.959208,8,0.10975919307282596,30,81.06,86004.0,10,2015,1989,3,High,6,4,3,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJCY90321237.html,43953,116.52013,39.936383,7,0.11723394725504879,13,108.07,70693.0,44,2015,2006,2,Top,18,3,1,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJHD85085536.html,37561,116.346429,40.00140800000001,8,0.11474693069969738,30,61.9,78261.0,0,2012,1989,2,Top,6,4,1,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJSY88846990.html,22705,116.648422,40.137571,13,0.33549013118868287,16,70.25,39215.0,1,2015,2003,2,Low,6,4,3,6,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY84908546.html,29198,116.47288799999998,39.98605300000001,7,0.10482648402479192,21,86.31,62313.0,0,2012,1998,2,Low,22,1,1,6,0.2,1,1,0
https://bj.lianjia.com/chengjiao/BJCY92044820.html,39302,116.456624,39.891111,7,0.05093450791949358,20,150.12,59070.0,8,2016,1999,3,High,24,1,4,6,0.28600000000000003,1,1,1
https://bj.lianjia.com/chengjiao/BJFT84543454.html,18009,116.448715,39.861574,2,0.05936248900611758,19,102.73,51192.0,0,2012,2000,2,Low,24,1,1,6,0.375,1,1,1
https://bj.lianjia.com/chengjiao/BJCY91587361.html,33058,116.55893799999998,39.922567,7,0.15264701809402065,31,39.93,48116.0,19,2016,1988,1,Top,6,4,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101100235164.html,25336,116.16963,39.760938,5,0.27759426064671955,7,86.44,36637.0,4,2016,2012,2,Middle,13,3,4,6,0.333,1,1,0
https://bj.lianjia.com/chengjiao/BJCY84220336.html,22302,116.463907,40.007017,7,0.11732167974419766,18,107.39,59023.0,0,2012,2001,3,High,24,1,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJFT90047453.html,32400,116.44682,39.862142,2,0.057643835437979934,13,91.05,50828.0,13,2015,2006,2,Low,14,3,3,6,0.2,1,1,0
https://bj.lianjia.com/chengjiao/BJXC90637309.html,68440,116.361203,39.927106,10,0.051564015020159545,27,42.3,107650.0,7,2015,1992,1,Bottom,6,4,3,2,0.25,0,0,1
https://bj.lianjia.com/chengjiao/BJCP89587889.html,19012,116.415742,40.077796,6,0.17379631808527676,16,94.52,37661.0,40,2015,2003,2,Low,32,1,3,6,0.3,1,1,1
https://bj.lianjia.com/chengjiao/BJCY87890339.html,30519,116.488832,39.932702,7,0.0862759214845072,27,53.41,61237.0,5,2014,1992,2,Bottom,6,4,3,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJTJ84868348.html,24030,116.642449,39.899814,11,0.23508991768470577,14,90.72,50908.0,0,2012,2005,3,High,10,4,1,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJHD91336380.html,73443,116.312131,39.970749,8,0.11621080742340476,26,59.23,90890.0,0,2016,1993,2,Low,6,4,2,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCP87590331.html,26725,116.34296299999998,40.093175,6,0.19965890311729476,16,121.61,53740.0,9,2014,2003,3,Middle,6,4,4,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCP84541999.html,24258,116.411481,40.059131,6,0.15498473899710025,12,140.16,55291.0,0,2013,2007,3,Low,15,3,1,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCY84787983.html,16909,116.565224,39.954527,7,0.1656539220936262,14,99.83,41805.0,0,2012,2005,2,Top,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/101102289800.html,56285,116.513625,39.931024,7,0.10955947061300458,20,102.16,57710.0,27,2017,1999,3,High,26,3,2,6,0.375,1,1,1
https://bj.lianjia.com/chengjiao/101100506535.html,92834,116.439746,39.905443,1,0.03236987434328786,25,47.72,86883.0,78,2017,1994,1,Low,6,1,3,2,0.028,0,0,1
https://bj.lianjia.com/chengjiao/101102077208.html,43734,116.221857,39.767955,5,0.2301931903293384,5,69.74,41660.0,2,2017,2014,2,Middle,21,4,4,6,0.4,1,1,1
https://bj.lianjia.com/chengjiao/101101347859.html,45068,116.338225,40.08248,6,0.19123006830777936,17,97.41,43210.0,58,2017,2002,2,High,6,4,3,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY00503918.html,25993,116.530553,39.921425,7,0.12435176731353834,14,105.8,56631.0,0,2011,2005,2,High,22,3,1,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101100337450.html,27795,116.510807,39.850149,7,0.11668126777679871,15,66.56,43397.0,13,2016,2004,2,Middle,6,4,3,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJCY89483535.html,32263,116.58468,39.935758,7,0.18006694800546674,12,78.11,59730.0,20,2015,2007,2,Middle,11,4,4,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/BJHD90786770.html,40925,116.304497,39.895431,8,0.10327595446181823,24,60.6,65996.0,3,2015,1995,2,High,6,4,3,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJCP89092724.html,22538,116.43942,40.072066,6,0.17089258133692936,18,75.43,40934.0,5,2015,2001,1,Low,16,1,4,2,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJCY85486180.html,43286,116.446995,39.961109,7,0.06932819272128873,26,45.05,65244.0,0,2013,1993,1,Middle,6,4,1,2,0.25,0,0,0
https://bj.lianjia.com/chengjiao/BJCY84473438.html,28442,116.416117,39.999631,7,0.0958282935776259,29,45.18,73084.0,0,2012,1990,1,High,25,1,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJTJ85385892.html,22521,116.642449,39.899814,11,0.23508991768470577,14,127.44,50908.0,1,2013,2005,3,Middle,12,4,1,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJFT00238266.html,19922,116.37785,39.842419,2,0.06848426433130786,10,53.71,38915.0,0,2011,2009,1,Middle,21,1,1,6,0.138,1,1,1
https://bj.lianjia.com/chengjiao/101100506657.html,79174,116.450853,39.911975,7,0.04414310630211566,12,45.47,84090.0,8,2016,2007,1,Middle,27,1,4,6,0.273,1,1,1
https://bj.lianjia.com/chengjiao/BJHD84887754.html,27904,116.321953,40.058245,8,0.17615632782843554,21,66.3,60019.0,0,2012,1998,2,High,6,4,1,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJSY88362480.html,17754,116.599448,40.048301,13,0.24009900563100978,24,74.35,35730.0,1,2014,1995,2,Top,6,4,3,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJSJ88555469.html,33606,116.233785,39.906862,9,0.173635406726276,30,40.47,49154.0,0,2014,1989,1,Middle,6,4,4,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJSJ92144059.html,41020,116.228657,39.899741,9,0.17879860941852718,11,79.23,52160.0,6,2016,2008,1,Middle,16,4,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101092289951.html,63756,116.511963,39.918936,7,0.10559626255223116,11,145.87,74295.0,29,2016,2008,3,Middle,18,3,4,6,0.667,1,1,0
https://bj.lianjia.com/chengjiao/101101849297.html,44586,116.349167,39.74205900000001,4,0.17228112540263169,12,100.93,41471.0,25,2017,2007,3,High,15,3,1,6,0.333,1,1,0
https://bj.lianjia.com/chengjiao/BJSJ87112007.html,32435,116.203052,39.921408,9,0.20507125680601423,30,69.37,50187.0,6,2014,1989,2,Low,6,4,1,4,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJHD89348337.html,55014,116.333303,39.97473400000001,8,0.10230058927005514,34,71.8,89988.0,39,2015,1985,3,Top,6,4,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJCY89811111.html,43490,116.416117,39.999631,7,0.0958282935776259,29,75.88,73085.0,12,2015,1990,3,Middle,25,1,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJHD84360016.html,23629,116.373681,40.012148,7,0.11309174003878204,19,49.94,62603.0,0,2012,2000,1,Low,18,1,1,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/BJXC85605648.html,60134,116.348041,39.93264600000001,10,0.06582298836273398,30,44.9,98958.0,0,2013,1989,1,Low,16,4,1,2,0.14300000000000002,1,1,1
https://bj.lianjia.com/chengjiao/101100726871.html,70220,116.436169,40.001247,7,0.10122141853382577,25,59.1,62456.0,2,2016,1994,2,Middle,6,4,3,4,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJHD89336831.html,35137,116.35491299999998,40.040671,8,0.14621634316998042,21,57.49,60688.0,11,2015,1998,2,Bottom,6,4,2,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101092302885.html,72909,116.432142,39.902354,1,0.024810769435875395,14,148.13,95392.0,102,2016,2005,4,Middle,17,3,4,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101100453339.html,47781,116.513419,39.942553,7,0.11274298634505046,14,100.46,53949.0,30,2016,2005,2,Low,21,1,4,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/BJCP90351170.html,23331,116.425304,40.11255300000001,6,0.20912084024554808,15,65.15,41888.0,4,2015,2004,1,Middle,6,4,4,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/101100196503.html,62437,116.414356,39.869475,1,0.03541484944200878,14,79.12,65928.0,55,2016,2005,2,Middle,11,3,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101100255997.html,52758,116.387828,39.852874,2,0.05493106097646562,26,41.7,53301.0,119,2016,1993,1,Middle,6,4,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJCP89204712.html,29632,116.34408700000002,40.068333,6,0.1759209414992919,24,69.52,45733.0,3,2015,1995,2,Middle,6,4,4,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY90975116.html,45905,116.444051,39.988741,7,0.09214378156988953,30,58.6,75789.0,11,2015,1989,2,Top,6,4,2,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101101733148.html,28961,116.227892,39.780755,5,0.21785726999345323,14,110.84,31653.0,53,2017,2005,3,Low,6,4,4,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/BJCY91702833.html,34618,116.557273,39.918665,7,0.15056942702288428,20,49.83,49260.0,16,2016,1999,1,Low,18,1,4,6,0.16699999999999998,1,1,1
https://bj.lianjia.com/chengjiao/BJCY86099941.html,31683,116.599468,39.935619,7,0.19462083697539256,14,118.11,56489.0,8,2013,2005,2,High,12,3,1,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJXC84612949.html,39440,116.389739,39.890281,10,0.022486651195757764,15,107.0,103264.0,0,2012,2004,2,High,15,3,1,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCY89524911.html,37785,116.472175,40.017522,7,0.13052845018998305,20,54.52,59631.0,5,2015,1999,1,High,6,4,3,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/BJCY90520111.html,28026,116.59488600000002,39.910677,7,0.18759784573658592,12,70.65,45177.0,14,2015,2007,1,Middle,15,1,3,6,0.3,1,1,0
https://bj.lianjia.com/chengjiao/BJCY84696965.html,35214,116.508983,39.871912,7,0.10659090408192019,10,121.26,67612.0,0,2012,2009,3,Middle,12,4,1,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJTJ91643199.html,30692,116.643924,39.889841,11,0.2369594553019599,15,130.33,43197.0,3,2016,2004,3,High,12,3,3,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJHD84786288.html,20165,116.343244,40.063366,8,0.1716094632938385,17,109.1,57958.0,0,2012,2002,3,Low,21,1,1,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/BJXC00413892.html,26759,116.343502,39.894784,10,0.06458804424968564,9,46.61,84448.0,0,2012,2010,1,Low,26,1,1,6,0.211,1,1,1
https://bj.lianjia.com/chengjiao/101101032219.html,41212,116.669984,40.190146,13,0.3882209061500933,7,85.85,37328.0,41,2017,2012,2,High,15,4,4,6,0.667,1,1,0
https://bj.lianjia.com/chengjiao/BJCY91893307.html,48679,116.521774,39.94004,7,0.11985790535463049,12,87.41,62598.0,49,2016,2007,2,High,27,3,3,6,0.4,1,1,0
https://bj.lianjia.com/chengjiao/101102016752.html,53007,116.21005,39.919736,9,0.1979605763681243,32,54.71,47270.0,16,2017,1987,2,Bottom,6,4,1,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/BJCY84898589.html,33927,116.416117,39.999631,7,0.0958282935776259,29,79.29,73084.0,0,2012,1990,3,Low,25,1,1,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101101455943.html,73840,116.441781,39.991956,7,0.09425056337762928,11,90.06,70655.0,36,2017,2008,2,Middle,20,4,3,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/BJFT84803991.html,25878,116.372443,39.84828,2,0.06594723837280413,21,44.44,51467.0,0,2012,1998,1,Bottom,12,1,1,6,0.1,1,1,1
https://bj.lianjia.com/chengjiao/101101024797.html,54666,116.451194,39.854478,2,0.06625852186700776,20,64.94,50026.0,6,2017,1999,1,Middle,24,1,3,6,0.3,1,1,1
https://bj.lianjia.com/chengjiao/BJHD88808801.html,47924,116.371187,40.00245,8,0.10471124041381262,27,78.25,80401.0,2,2015,1992,3,Middle,6,4,3,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/BJFT90692239.html,53790,116.345863,39.877035,2,0.06726618462496857,11,138.69,81880.0,25,2016,2008,3,Bottom,20,1,4,6,0.667,1,1,0
https://bj.lianjia.com/chengjiao/BJCY89539988.html,54066,116.462122,39.923796,7,0.05812486989232575,11,81.85,103114.0,0,2015,2008,1,High,6,1,1,6,0.182,1,1,1
https://bj.lianjia.com/chengjiao/BJCY88605836.html,30460,116.495031,39.976908,7,0.1138667880683394,15,64.02,61293.0,4,2014,2004,1,Low,25,1,4,6,0.7140000000000001,1,1,1
https://bj.lianjia.com/chengjiao/101100853646.html,55206,116.336897,40.062254,6,0.17306570984744576,11,50.72,48886.0,62,2017,2008,1,Middle,23,3,4,6,0.222,1,1,0
https://bj.lianjia.com/chengjiao/BJCY91135626.html,37855,116.512916,39.966511,7,0.12254096040508687,10,90.61,57709.0,2,2015,2009,2,High,24,1,1,6,0.333,1,1,0
https://bj.lianjia.com/chengjiao/BJDC91405481.html,94489,116.447783,39.94387,1,0.056608264317146904,16,151.87,112184.0,12,2016,2003,3,High,22,3,4,6,0.667,1,1,1
https://bj.lianjia.com/chengjiao/BJCY84992482.html,23353,116.501583,39.964009,7,0.11156860656116263,19,96.35,55868.0,0,2012,2000,2,Top,18,1,1,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/BJFT85253103.html,25391,116.296286,39.870107,2,0.11622673377928386,18,135.88,53588.0,1,2013,2001,3,Middle,24,1,1,6,0.222,1,1,1
https://bj.lianjia.com/chengjiao/101100612770.html,25790,116.408265,40.182889,6,0.27869034239815343,15,95.0,34271.0,6,2016,2004,2,Middle,9,4,4,6,0.333,1,1,0
https://bj.lianjia.com/chengjiao/BJHD90120131.html,42160,116.352882,40.05023,8,0.15587486399031447,12,92.15,71309.0,38,2015,2007,2,Top,19,4,4,6,0.667,1,1,1
https://bj.lianjia.com/chengjiao/BJCP00453844.html,18125,116.345917,40.066018,6,0.1731046631751969,26,69.52,48527.0,0,2012,1993,2,Top,6,4,1,4,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101100873655.html,64449,116.441218,39.96712700000001,7,0.07143853619022347,16,143.99,68844.0,1,2016,2003,3,Middle,22,1,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/BJCY88929403.html,57238,116.476213,39.897851,7,0.06910527309837361,9,90.5,89330.0,16,2016,2010,3,Middle,28,4,3,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101092236004.html,58408,116.416543,39.869811,1,0.03558367280088533,14,113.0,74909.0,39,2016,2005,2,Bottom,11,3,3,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/BJCY85383783.html,34303,116.432802,40.043409,7,0.14150762270986778,9,86.0,68428.0,0,2013,2010,2,High,28,4,1,6,0.5,1,1,0
